57.0,-100000.0,-17763.8,-100000.0,-100000.0,99728.0,99716.9,99694.4,99748.8
58.0,-100000.0,-17633.2,-100000.0,-100000.0,99779.6,99768.5,99746.5,99801.6
59.0,-100000.0,-17785.5,-100000.0,-100000.0,99482.8,99471.8,99449.9,99505.4
60.0,-100000.0,-17918.6,-100000.0,-100000.0,99390.4,99379.4,99356.8,99411.3
61.0,-100000.0,-17744.2,-100000.0,-100000.0,99699.4,99688.3,99665.8,99720.0
62.0,-100000.0,-17578.6,-100000.0,-100000.0,99814.5,99803.4,99781.3,99836.3
63.0,-100000.0,-17681.8,-100000.0,-100000.0,99560.4,99549.4,99527.5,99583.1
64.0,-100000.0,-17863.9,-100000.0,-100000.0,99378.9,99368.0,99345.5,99400.2
65.0,-100000.0,-17737.4,-100000.0,-100000.0,99661.0,99649.9,99627.3,99681.7
66.0,-100000.0,-17550.1,-100000.0,-100000.0,99834.0,99822.8,99800.6,99855.6
67.0,-100000.0,-17603.5,-100000.0,-100000.0,99635.5,99624.4,99602.6,99658.2
68.0,-100000.0,-17811.9,-100000.0,-100000.0,99379.2,99368.2,99345.8,99400.7
69.0,-100000.0,-17743.1,-100000.0,-100000.0,99609.7,99598.6,99575.9,99630.2
70.0,-100000.0,-17547.9,-100000.0,-100000.0,99835.1,99824.0,99801.7,99856.5
71.0,-100000.0,-17546.1,-100000.0,-100000.0,99701.8,99690.7,99668.9,99724.3
72.0,-100000.0,-17758.0,-100000.0,-100000.0,99398.5,99387.5,99365.4,99420.4
73.0,-100000.0,-17752.1,-100000.0,-100000.0,99553.4,99542.2,99519.6,99573.9
74.0,-100000.0,-17551.1,-100000.0,-100000.0,99819.9,99808.8,99786.5,99841.2
75.0,-100000.0,-17516.6,-100000.0,-100000.0,99755.7,99744.6,99722.7,99778.1
76.0,-100000.0,-17737.6,-100000.0,-100000.0,99430.3,99419.2,99397.2,99452.5
77.0,-100000.0,-17800.9,-100000.0,-100000.0,99494.9,99483.8,99461.2,99515.5
78.0,-100000.0,-17609.5,-100000.0,-100000.0,99790.3,99779.2,99756.8,99811.3
79.0,-100000.0,-17532.7,-100000.0,-100000.0,99793.0,99781.9,99759.9,99815.2
80.0,-100000.0,-17741.1,-100000.0,-100000.0,99472.5,99461.4,99439.5,99495.0
81.0,-100000.0,-17861.1,-100000.0,-100000.0,99437.9,99426.9,99404.2,99458.7
82.0,-100000.0,-17688.5,-100000.0,-100000.0,99746.3,99735.2,99712.8,99767.2
83.0,-100000.0,-17561.8,-100000.0,-100000.0,99813.8,99802.7,99780.7,99835.8
84.0,-100000.0,-17718.1,-100000.0,-100000.0,99524.4,99513.3,99491.4,99547.0
85.0,-100000.0,-17877.0,-100000.0,-100000.0,99395.5,99384.5,99361.9,99416.5
86.0,-100000.0,-17704.2,-100000.0,-100000.0,99693.6,99682.5,99660.0,99714.3
87.0,-100000.0,-17521.5,-100000.0,-100000.0,99824.2,99813.1,99791.0,99846.0
88.0,-100000.0,-17614.2,-100000.0,-100000.0,99582.4,99571.3,99549.4,99605.1
89.0,-100000.0,-17811.9,-100000.0,-100000.0,99367.7,99356.7,99334.2,99389.0
90.0,-100000.0,-17714.7,-100000.0,-100000.0,99629.9,99618.8,99596.1,99650.4
91.0,-100000.0,-17538.7,-100000.0,-100000.0,99817.8,99806.7,99784.4,99839.3
92.0,-100000.0,-17593.6,-100000.0,-100000.0,99638.8,99627.7,99605.9,99661.4
93.0,-100000.0,-17819.5,-100000.0,-100000.0,99361.3,99350.3,99328.0,99382.9
94.0,-100000.0,-17775.4,-100000.0,-100000.0,99565.2,99554.1,99531.5,99585.7
95.0,-100000.0,-17580.9,-100000.0,-100000.0,99802.0,99790.9,99768.6,99823.3
96.0,-100000.0,-17571.8,-100000.0,-100000.0,99690.0,99678.9,99657.1,99712.5
97.0,-100000.0,-17792.0,-100000.0,-100000.0,99374.0,99363.0,99340.9,99396.0
98.0,-100000.0,-17806.2,-100000.0,-100000.0,99498.4,99487.3,99464.6,99518.9
99.0,-100000.0,-17607.4,-100000.0,-100000.0,99774.4,99763.3,99740.9,99795.6
100.0,-100000.0,-17545.8,-100000.0,-100000.0,99731.3,99720.2,99698.2,99753.7
101.0,-100000.0,-17752.6,-100000.0,-100000.0,99405.2,99394.1,99372.1,99427.5
102.0,-100000.0,-17829.4,-100000.0,-100000.0,99437.2,99426.2,99403.4,99457.8
103.0,-100000.0,-17634.5,-100000.0,-100000.0,99739.4,99728.2,99705.7,99760.3
104.0,-100000.0,-17529.5,-100000.0,-100000.0,99765.5,99754.4,99732.4,99787.6
105.0,-100000.0,-17705.8,-100000.0,-100000.0,99455.0,99444.0,99422.1,99477.5
106.0,-100000.0,-17836.8,-100000.0,-100000.0,99389.8,99378.8,99356.2,99410.6
107.0,-100000.0,-17670.9,-100000.0,-100000.0,99697.2,99686.1,99663.5,99718.0
108.0,-100000.0,-17528.5,-100000.0,-100000.0,99786.9,99775.7,99753.6,99808.8
109.0,-100000.0,-17659.9,-100000.0,-100000.0,99512.2,99501.1,99479.2,99534.8
110.0,-100000.0,-17842.3,-100000.0,-100000.0,99352.5,99341.4,99318.9,99373.5
111.0,-100000.0,-17708.1,-100000.0,-100000.0,99641.0,99629.8,99607.2,99661.5
112.0,-100000.0,-17528.4,-100000.0,-100000.0,99792.7,99781.5,99759.4,99814.3
113.0,-100000.0,-17603.1,-100000.0,-100000.0,99573.9,99562.9,99541.0,99596.5
114.0,-100000.0,-17817.9,-100000.0,-100000.0,99336.8,99325.8,99303.4,99358.2
115.0,-100000.0,-17735.9,-100000.0,-100000.0,99581.8,99570.7,99548.0,99602.3
116.0,-100000.0,-17543.6,-100000.0,-100000.0,99787.6,99776.4,99754.2,99809.0
117.0,-100000.0,-17569.1,-100000.0,-100000.0,99632.2,99621.0,99599.2,99654.6
118.0,-100000.0,-17792.5,-100000.0,-100000.0,99338.9,99327.9,99305.6,99360.6
119.0,-100000.0,-17765.2,-100000.0,-100000.0,99519.2,99508.1,99485.4,99539.6
120.0,-100000.0,-17565.5,-100000.0,-100000.0,99772.1,99761.0,99738.6,99793.3
121.0,-100000.0,-17543.8,-100000.0,-100000.0,99684.4,99673.3,99651.4,99706.8
122.0,-100000.0,-17768.1,-100000.0,-100000.0,99363.0,99351.9,99329.9,99385.1
123.0,-100000.0,-17798.2,-100000.0,-100000.0,99458.0,99446.9,99424.2,99478.4
124.0,-100000.0,-17590.6,-100000.0,-100000.0,99745.9,99734.7,99712.4,99766.9
125.0,-100000.0,-17517.1,-100000.0,-100000.0,99727.4,99716.2,99694.3,99749.6
126.0,-100000.0,-17718.8,-100000.0,-100000.0,99404.9,99393.8,99371.8,99427.2
127.0,-100000.0,-17816.1,-100000.0,-100000.0,99403.1,99392.1,99369.4,99423.7
128.0,-100000.0,-17628.9,-100000.0,-100000.0,99709.7,99698.6,99676.0,99730.5
129.0,-100000.0,-17512.4,-100000.0,-100000.0,99758.6,99747.5,99725.5,99780.6
130.0,-100000.0,-17674.9,-100000.0,-100000.0,99459.4,99448.4,99426.4,99481.9
131.0,-100000.0,-17823.2,-100000.0,-100000.0,99360.9,99349.9,99327.2,99381.7
132.0,-100000.0,-17661.3,-100000.0,-100000.0,99665.9,99654.9,99632.2,99686.6
133.0,-100000.0,-17507.9,-100000.0,-100000.0,99777.7,99766.5,99744.4,99799.4
134.0,-100000.0,-17624.3,-100000.0,-100000.0,99521.1,99510.0,99488.2,99543.7
135.0,-100000.0,-17818.9,-100000.0,-100000.0,99334.6,99323.6,99301.1,99355.7
136.0,-100000.0,-17701.8,-100000.0,-100000.0,99611.2,99600.0,99577.4,99631.7
137.0,-100000.0,-17527.4,-100000.0,-100000.0,99781.4,99770.3,99748.0,99803.0
138.0,-100000.0,-17589.5,-100000.0,-100000.0,99583.0,99571.9,99550.0,99605.6
139.0,-100000.0,-17804.6,-100000.0,-100000.0,99323.6,99312.6,99290.3,99345.1
140.0,-100000.0,-17739.9,-100000.0,-100000.0,99547.2,99536.1,99513.4,99567.6
141.0,-100000.0,-17546.0,-100000.0,-100000.0,99769.8,99758.7,99736.4,99791.2
142.0,-100000.0,-17551.8,-100000.0,-100000.0,99635.4,99624.4,99602.5,99657.9
143.0,-100000.0,-17774.8,-100000.0,-100000.0,99327.6,99316.5,99294.4,99349.5
144.0,-100000.0,-17767.3,-100000.0,-100000.0,99478.3,99467.2,99444.5,99498.7
145.0,-100000.0,-17562.7,-100000.0,-100000.0,99742.9,99731.7,99709.4,99764.0
146.0,-100000.0,-17511.9,-100000.0,-100000.0,99678.1,99667.0,99645.1,99700.4
147.0,-100000.0,-17723.7,-100000.0,-100000.0,99352.6,99341.6,99319.5,99374.8
148.0,-100000.0,-17778.3,-100000.0,-100000.0,99414.3,99403.2,99380.5,99434.8
149.0,-100000.0,-17574.7,-100000.0,-100000.0,99709.1,99697.9,99675.5,99730.0
150.0,-100000.0,-17484.3,-100000.0,-100000.0,99712.1,99701.0,99679.0,99734.2
151.0,-100000.0,-17671.9,-100000.0,-100000.0,99391.9,99380.8,99358.8,99414.3
152.0,-100000.0,-17785.7,-100000.0,-100000.0,99354.2,99343.2,99320.6,99374.9
153.0,-100000.0,-17604.8,-100000.0,-100000.0,99660.1,99649.0,99626.4,99680.8
154.0,-100000.0,-17477.0,-100000.0,-100000.0,99729.4,99718.2,99696.2,99751.2
155.0,-100000.0,-17625.2,-100000.0,-100000.0,99440.6,99429.5,99407.7,99463.1
156.0,-100000.0,-17789.7,-100000.0,-100000.0,99307.5,99296.4,99273.9,99328.4
157.0,-100000.0,-17642.5,-100000.0,-100000.0,99602.3,99591.2,99568.6,99622.9
158.0,-100000.0,-17482.6,-100000.0,-100000.0,99731.3,99720.2,99698.1,99753.0
159.0,-100000.0,-17590.7,-100000.0,-100000.0,99491.2,99480.1,99458.3,99513.8
160.0,-100000.0,-17794.0,-100000.0,-100000.0,99272.1,99261.1,99238.7,99293.4
161.0,-100000.0,-17685.7,-100000.0,-100000.0,99530.8,99519.7,99497.1,99551.3
162.0,-100000.0,-17503.8,-100000.0,-100000.0,99718.8,99707.7,99685.4,99740.2
163.0,-100000.0,-17554.6,-100000.0,-100000.0,99540.2,99529.1,99507.2,99562.7
164.0,-100000.0,-17782.2,-100000.0,-100000.0,99258.5,99247.6,99225.2,99280.1
165.0,-100000.0,-17735.2,-100000.0,-100000.0,99458.3,99447.2,99424.6,99478.6
166.0,-100000.0,-17534.1,-100000.0,-100000.0,99697.0,99685.9,99663.5,99718.2
167.0,-100000.0,-17530.0,-100000.0,-100000.0,99585.8,99574.7,99552.8,99608.2
168.0,-100000.0,-17754.4,-100000.0,-100000.0,99266.6,99255.6,99233.4,99288.6
169.0,-100000.0,-17762.4,-100000.0,-100000.0,99388.0,99376.9,99354.2,99408.5
170.0,-100000.0,-17558.7,-100000.0,-100000.0,99665.8,99654.7,99632.3,99686.8
171.0,-100000.0,-17504.1,-100000.0,-100000.0,99625.1,99614.0,99592.1,99647.3
172.0,-100000.0,-17714.4,-100000.0,-100000.0,99296.3,99285.3,99263.3,99318.6
173.0,-100000.0,-17788.1,-100000.0,-100000.0,99323.0,99312.0,99289.3,99343.5
174.0,-100000.0,-17594.3,-100000.0,-100000.0,99623.3,99612.2,99589.7,99644.1
175.0,-100000.0,-17492.9,-100000.0,-100000.0,99649.3,99638.3,99616.2,99671.4
176.0,-100000.0,-17668.8,-100000.0,-100000.0,99337.8,99326.8,99304.9,99360.3
177.0,-100000.0,-17800.2,-100000.0,-100000.0,99266.2,99255.2,99232.5,99287.0
178.0,-100000.0,-17629.5,-100000.0,-100000.0,99571.0,99559.8,99537.3,99591.6
179.0,-100000.0,-17492.3,-100000.0,-100000.0,99661.6,99650.5,99628.4,99683.4
180.0,-100000.0,-17628.8,-100000.0,-100000.0,99388.6,99377.5,99355.6,99411.2
181.0,-100000.0,-17810.2,-100000.0,-100000.0,99223.1,99212.1,99189.5,99244.1
182.0,-100000.0,-17670.0,-100000.0,-100000.0,99509.4,99498.3,99475.7,99529.9
183.0,-100000.0,-17500.0,-100000.0,-100000.0,99661.8,99650.7,99628.5,99683.4
184.0,-100000.0,-17587.3,-100000.0,-100000.0,99443.0,99431.9,99410.1,99465.6
185.0,-100000.0,-17795.9,-100000.0,-100000.0,99200.2,99189.3,99166.9,99221.6
186.0,-100000.0,-17705.6,-100000.0,-100000.0,99442.6,99431.6,99408.9,99463.0
187.0,-100000.0,-17514.2,-100000.0,-100000.0,99649.9,99638.8,99616.5,99671.2
188.0,-100000.0,-17539.5,-100000.0,-100000.0,99494.7,99483.6,99461.8,99517.2
189.0,-100000.0,-17770.4,-100000.0,-100000.0,99197.8,99186.8,99164.6,99219.5
190.0,-100000.0,-17732.1,-100000.0,-100000.0,99374.3,99363.3,99340.5,99394.6
191.0,-100000.0,-17526.9,-100000.0,-100000.0,99628.6,99617.6,99595.2,99649.8
192.0,-100000.0,-17503.1,-100000.0,-100000.0,99541.6,99530.6,99508.6,99564.0
193.0,-100000.0,-17729.7,-100000.0,-100000.0,99217.1,99206.1,99184.1,99239.2
194.0,-100000.0,-17764.5,-100000.0,-100000.0,99307.9,99296.9,99274.1,99328.3
195.0,-100000.0,-17559.8,-100000.0,-100000.0,99596.2,99585.1,99562.5,99617.1
196.0,-100000.0,-17484.4,-100000.0,-100000.0,99579.2,99568.2,99546.1,99601.4
197.0,-100000.0,-17685.9,-100000.0,-100000.0,99253.9,99243.0,99220.9,99276.4
198.0,-100000.0,-17779.5,-100000.0,-100000.0,99245.5,99234.5,99211.8,99266.2
199.0,-100000.0,-17589.1,-100000.0,-100000.0,99551.5,99540.4,99517.8,99572.3
200.0,-100000.0,-17471.1,-100000.0,-100000.0,99601.6,99590.4,99568.4,99623.5
201.0,-100000.0,-17636.3,-100000.0,-100000.0,99300.5,99289.4,99267.5,99323.0
202.0,-100000.0,-17790.6,-100000.0,-100000.0,99194.8,99183.8,99161.2,99215.6
203.0,-100000.0,-17624.6,-100000.0,-100000.0,99498.4,99487.3,99464.7,99519.1
204.0,-100000.0,-17464.9,-100000.0,-100000.0,99613.3,99602.2,99580.1,99635.0
205.0,-100000.0,-17576.6,-100000.0,-100000.0,99357.6,99346.6,99324.7,99380.2
206.0,-100000.0,-17769.6,-100000.0,-100000.0,99163.9,99153.0,99130.5,99185.1
207.0,-100000.0,-17643.2,-100000.0,-100000.0,99437.9,99426.9,99404.2,99458.4
208.0,-100000.0,-17461.1,-100000.0,-100000.0,99610.6,99599.6,99577.4,99632.2
209.0,-100000.0,-17525.1,-100000.0,-100000.0,99413.9,99402.9,99381.0,99436.4
210.0,-100000.0,-17739.8,-100000.0,-100000.0,99151.2,99140.2,99117.8,99172.6
211.0,-100000.0,-17672.4,-100000.0,-100000.0,99374.0,99363.0,99340.2,99394.3
212.0,-100000.0,-17474.4,-100000.0,-100000.0,99600.7,99589.7,99567.3,99622.0
213.0,-100000.0,-17476.5,-100000.0,-100000.0,99472.7,99461.7,99439.8,99495.2
214.0,-100000.0,-17697.2,-100000.0,-100000.0,99165.0,99154.0,99131.8,99186.8
215.0,-100000.0,-17680.5,-100000.0,-100000.0,99313.9,99302.9,99280.2,99334.3
216.0,-100000.0,-17473.8,-100000.0,-100000.0,99582.5,99571.4,99549.0,99603.6
217.0,-100000.0,-17430.0,-100000.0,-100000.0,99522.3,99511.2,99489.2,99544.6
218.0,-100000.0,-17641.4,-100000.0,-100000.0,99196.3,99185.3,99163.2,99218.5
219.0,-100000.0,-17690.8,-100000.0,-100000.0,99255.0,99244.0,99221.3,99275.5
220.0,-100000.0,-17483.7,-100000.0,-100000.0,99552.9,99541.8,99519.2,99573.8
221.0,-100000.0,-17392.0,-100000.0,-100000.0,99560.3,99549.2,99527.1,99582.4
222.0,-100000.0,-17582.6,-100000.0,-100000.0,99241.9,99230.8,99208.8,99264.2
223.0,-100000.0,-17695.1,-100000.0,-100000.0,99201.6,99190.6,99167.9,99222.3
224.0,-100000.0,-17510.3,-100000.0,-100000.0,99510.0,99498.9,99476.3,99530.7
225.0,-100000.0,-17379.0,-100000.0,-100000.0,99583.0,99571.9,99549.8,99604.9
226.0,-100000.0,-17526.7,-100000.0,-100000.0,99297.3,99286.3,99264.4,99319.9
227.0,-100000.0,-17684.7,-100000.0,-100000.0,99160.4,99149.5,99126.9,99181.4
228.0,-100000.0,-17529.4,-100000.0,-100000.0,99456.7,99445.6,99423.0,99477.2
229.0,-100000.0,-17366.3,-100000.0,-100000.0,99591.8,99580.7,99558.5,99613.4
230.0,-100000.0,-17462.3,-100000.0,-100000.0,99355.6,99344.6,99322.7,99378.2
231.0,-100000.0,-17671.3,-100000.0,-100000.0,99135.7,99124.7,99102.2,99156.9
232.0,-100000.0,-17569.8,-100000.0,-100000.0,99396.1,99385.0,99362.3,99416.5
233.0,-100000.0,-17375.8,-100000.0,-100000.0,99589.1,99578.1,99555.8,99610.6
234.0,-100000.0,-17423.9,-100000.0,-100000.0,99414.4,99403.4,99381.4,99436.9
235.0,-100000.0,-17652.4,-100000.0,-100000.0,99131.2,99120.3,99097.9,99152.8
236.0,-100000.0,-17600.2,-100000.0,-100000.0,99330.4,99319.4,99296.6,99350.7
237.0,-100000.0,-17402.9,-100000.0,-100000.0,99572.5,99561.5,99539.1,99593.8
238.0,-100000.0,-17394.1,-100000.0,-100000.0,99465.3,99454.2,99432.2,99487.7
239.0,-100000.0,-17619.7,-100000.0,-100000.0,99146.7,99135.7,99113.5,99168.6
240.0,-100000.0,-17619.0,-100000.0,-100000.0,99266.0,99255.0,99232.3,99286.5
241.0,-100000.0,-17401.6,-100000.0,-100000.0,99546.0,99535.0,99512.5,99567.0
242.0,-100000.0,-17346.1,-100000.0,-100000.0,99507.9,99496.8,99474.8,99530.0
243.0,-100000.0,-17558.5,-100000.0,-100000.0,99181.0,99170.0,99147.9,99203.2
244.0,-100000.0,-17634.7,-100000.0,-100000.0,99204.7,99193.7,99170.9,99225.2
245.0,-100000.0,-17433.8,-100000.0,-100000.0,99508.0,99496.9,99474.3,99528.8
246.0,-100000.0,-17328.5,-100000.0,-100000.0,99539.4,99528.3,99506.2,99561.4
247.0,-100000.0,-17504.2,-100000.0,-100000.0,99229.4,99218.4,99196.4,99251.8
248.0,-100000.0,-17640.4,-100000.0,-100000.0,99153.1,99142.2,99119.5,99173.9
249.0,-100000.0,-17464.7,-100000.0,-100000.0,99459.1,99448.1,99425.4,99479.8
250.0,-100000.0,-17318.1,-100000.0,-100000.0,99553.3,99542.2,99520.1,99575.1
251.0,-100000.0,-17450.3,-100000.0,-100000.0,99282.3,99271.2,99249.3,99304.8
252.0,-100000.0,-17632.7,-100000.0,-100000.0,99114.3,99103.2,99080.6,99135.2
253.0,-100000.0,-17501.2,-100000.0,-100000.0,99399.8,99388.7,99366.0,99420.2
254.0,-100000.0,-17323.4,-100000.0,-100000.0,99553.6,99542.5,99520.2,99575.1
255.0,-100000.0,-17403.3,-100000.0,-100000.0,99336.6,99325.5,99303.7,99359.1
0.0,-100000.0,-17622.8,-100000.0,-100000.0,99090.4,99079.4,99056.9,99111.7
1.0,-100000.0,-17537.7,-100000.0,-100000.0,99330.0,99319.0,99296.2,99350.4
2.0,-100000.0,-17340.4,-100000.0,-100000.0,99539.5,99528.4,99506.1,99560.8
3.0,-100000.0,-17369.4,-100000.0,-100000.0,99387.3,99376.2,99354.2,99409.7
4.0,-100000.0,-17601.0,-100000.0,-100000.0,99088.4,99077.4,99055.0,99110.0
5.0,-100000.0,-17569.7,-100000.0,-100000.0,99259.5,99248.5,99225.7,99279.9
6.0,-100000.0,-17370.1,-100000.0,-100000.0,99512.9,99501.8,99479.4,99534.0
7.0,-100000.0,-17351.0,-100000.0,-100000.0,99428.7,99417.6,99395.6,99451.0
8.0,-100000.0,-17582.2,-100000.0,-100000.0,99103.6,99092.6,99070.4,99125.7
9.0,-100000.0,-17617.5,-100000.0,-100000.0,99188.2,99177.2,99154.4,99208.6
10.0,-100000.0,-17422.4,-100000.0,-100000.0,99476.6,99465.6,99443.0,99497.5
11.0,-100000.0,-17365.4,-100000.0,-100000.0,99462.1,99451.0,99428.9,99484.1
12.0,-100000.0,-17585.0,-100000.0,-100000.0,99136.7,99125.6,99103.6,99158.9
13.0,-100000.0,-17685.3,-100000.0,-100000.0,99123.4,99112.4,99089.6,99143.9
14.0,-100000.0,-17489.4,-100000.0,-100000.0,99429.6,99418.6,99395.9,99450.3
15.0,-100000.0,-17375.7,-100000.0,-100000.0,99481.5,99470.4,99448.3,99503.4
16.0,-100000.0,-17549.3,-100000.0,-100000.0,99181.5,99170.4,99148.5,99203.9
17.0,-100000.0,-17687.0,-100000.0,-100000.0,99070.8,99059.9,99037.2,99091.6
18.0,-100000.0,-17488.5,-100000.0,-100000.0,99373.6,99362.6,99339.8,99394.1
19.0,-100000.0,-17315.7,-100000.0,-100000.0,99489.3,99478.2,99456.0,99511.0
20.0,-100000.0,-17428.6,-100000.0,-100000.0,99235.9,99224.8,99202.8,99258.4
21.0,-100000.0,-17620.9,-100000.0,-100000.0,99038.1,99027.1,99004.5,99059.2
22.0,-100000.0,-17495.1,-100000.0,-100000.0,99309.3,99298.3,99275.5,99329.7
23.0,-100000.0,-17318.3,-100000.0,-100000.0,99484.1,99473.0,99450.6,99505.5
24.0,-100000.0,-17392.8,-100000.0,-100000.0,99288.6,99277.6,99255.6,99311.1
25.0,-100000.0,-17624.6,-100000.0,-100000.0,99022.3,99011.3,98988.9,99043.7
26.0,-100000.0,-17555.8,-100000.0,-100000.0,99241.3,99230.3,99207.5,99261.6
27.0,-100000.0,-17348.2,-100000.0,-100000.0,99467.9,99456.8,99434.4,99489.0
28.0,-100000.0,-17356.0,-100000.0,-100000.0,99339.3,99328.3,99306.2,99361.7
29.0,-100000.0,-17590.3,-100000.0,-100000.0,99027.4,99016.4,98994.0,99049.2
30.0,-100000.0,-17585.6,-100000.0,-100000.0,99170.2,99159.3,99136.4,99190.6
31.0,-100000.0,-17379.4,-100000.0,-100000.0,99439.4,99428.3,99405.8,99460.4
32.0,-100000.0,-17334.8,-100000.0,-100000.0,99379.7,99368.7,99346.6,99401.9
33.0,-100000.0,-17557.6,-100000.0,-100000.0,99050.4,99039.4,99017.2,99072.4
34.0,-100000.0,-17612.6,-100000.0,-100000.0,99102.1,99091.1,99068.3,99122.5
